                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                0.68166,                 0.4316,                0.87097,                 0.8887,                0.87582,                  0.926,                0.78152,                0.63068,                0.41467,                0.86011,               0.008416,               0.008416,               0.008416
                     19,                0.68319,                0.43254,                0.87314,                0.88809,                0.88864,                0.92894,                 0.7871,                0.62532,                0.40054,                0.85699,               0.008317,               0.008317,               0.008317
                     20,                0.68363,                0.43299,                0.87366,                0.88888,                0.88537,                0.92976,                0.78898,                0.62294,                 0.3985,                 0.8576,               0.008218,               0.008218,               0.008218
                     21,                0.68074,                0.43004,                0.87118,                0.88637,                0.88335,                0.92987,                0.79038,                0.62166,                0.39963,                 0.8563,               0.008119,               0.008119,               0.008119
                     22,                  0.682,                0.43265,                0.87535,                0.89174,                0.89179,                0.93299,                0.79382,                0.62113,                0.39454,                0.85641,                0.00802,                0.00802,                0.00802
                     23,                0.67392,                0.42509,                0.87088,                0.89906,                 0.8845,                0.93139,                0.79392,                0.61595,                0.39211,                 0.8573,               0.007921,               0.007921,               0.007921
                     24,                0.66623,                0.41981,                0.86683,                0.89122,                 0.8879,                0.93316,                0.79381,                0.61508,                 0.3923,                0.85488,               0.007822,               0.007822,               0.007822
                     25,                0.67237,                0.42204,                0.86953,                0.89671,                0.88659,                0.93182,                0.79328,                0.61774,                0.39066,                0.85334,               0.007723,               0.007723,               0.007723
                     26,                0.66052,                 0.4134,                0.86641,                0.89668,                0.88371,                0.93177,                0.79475,                0.61514,                0.39203,                0.85543,               0.007624,               0.007624,               0.007624
                     27,                0.66394,                0.41968,                 0.8686,                0.89658,                0.88812,                 0.9327,                0.79629,                 0.6137,                0.38844,                0.85282,               0.007525,               0.007525,               0.007525
                     28,                0.66236,                0.41582,                0.86594,                0.89589,                0.88537,                0.93197,                0.79568,                0.61425,                0.39248,                0.85275,               0.007426,               0.007426,               0.007426
                     29,                0.66079,                 0.4157,                0.86734,                0.89283,                0.88477,                0.93224,                0.79595,                0.61449,                0.39315,                0.85528,               0.007327,               0.007327,               0.007327
                     30,                0.65849,                0.40964,                 0.8664,                0.89907,                0.88405,                0.93376,                 0.7986,                0.61221,                0.38768,                0.85379,               0.007228,               0.007228,               0.007228
                     31,                0.65422,                0.40605,                0.86303,                0.89773,                 0.8861,                0.93214,                0.79707,                0.61248,                0.38895,                0.85268,               0.007129,               0.007129,               0.007129
                     32,                0.66041,                0.41422,                0.86662,                 0.9007,                0.88322,                0.93132,                0.79795,                0.61092,                0.38814,                0.85227,                0.00703,                0.00703,                0.00703
                     33,                0.65101,                0.40487,                0.86314,                 0.9025,                0.88274,                0.93307,                0.79908,                0.61047,                 0.3853,                0.85135,               0.006931,               0.006931,               0.006931
                     34,                0.65483,                0.41067,                0.86477,                0.89522,                0.87994,                0.92962,                0.79398,                0.60938,                0.38927,                0.85229,               0.006832,               0.006832,               0.006832
                     35,                0.64998,                0.40754,                0.86448,                0.89984,                0.88701,                0.93302,                0.79828,                0.61127,                0.38648,                0.85306,               0.006733,               0.006733,               0.006733
                     36,                0.64493,                0.40139,                0.86354,                0.89738,                0.88693,                0.93363,                0.80038,                 0.6087,                0.38359,                 0.8535,               0.006634,               0.006634,               0.006634
                     37,                0.64344,                 0.3998,                0.86213,                 0.8982,                0.88463,                0.93272,                0.80102,                0.60778,                0.38542,                 0.8531,               0.006535,               0.006535,               0.006535
                     38,                0.63945,                0.39711,                0.85973,                0.89792,                0.88901,                0.93413,                0.80063,                0.60792,                0.38332,                0.85194,               0.006436,               0.006436,               0.006436
                     39,                0.64357,                 0.3974,                0.86133,                0.89646,                0.88389,                0.93187,                0.79961,                0.60624,                0.38479,                 0.8527,               0.006337,               0.006337,               0.006337
                     40,                 0.6372,                0.39082,                0.86005,                0.89028,                0.88806,                0.93039,                0.79808,                0.60786,                0.38606,                0.85259,               0.006238,               0.006238,               0.006238
                     41,                0.63781,                0.39546,                0.86095,                0.89636,                0.88588,                0.93187,                0.79931,                0.60876,                0.38455,                0.85365,               0.006139,               0.006139,               0.006139
                     42,                0.63771,                0.39714,                0.86122,                0.89701,                0.88425,                0.93178,                0.80003,                 0.6081,                0.38525,                0.85357,                0.00604,                0.00604,                0.00604
                     43,                0.63766,                0.39154,                0.85988,                0.89519,                0.88393,                0.93084,                0.79932,                0.60759,                 0.3858,                0.85319,               0.005941,               0.005941,               0.005941
                     44,                0.63452,                0.39243,                0.85797,                 0.8967,                0.88251,                0.93054,                0.79893,                0.60749,                 0.3856,                0.85227,               0.005842,               0.005842,               0.005842
                     45,                 0.6303,                0.38759,                0.85675,                0.89225,                0.88286,                0.93069,                0.79978,                0.60606,                0.38667,                0.85162,               0.005743,               0.005743,               0.005743
                     46,                0.63015,                0.38507,                 0.8566,                0.88845,                0.88564,                0.93073,                 0.7994,                0.60694,                0.38791,                0.85134,               0.005644,               0.005644,               0.005644
                     47,                0.63203,                0.38938,                0.85663,                 0.8908,                0.88119,                0.92928,                0.79793,                0.60709,                 0.3893,                0.85109,               0.005545,               0.005545,               0.005545
                     48,                0.62996,                0.38541,                0.85839,                0.89665,                0.87943,                0.93008,                0.79918,                0.60758,                0.38719,                0.85127,               0.005446,               0.005446,               0.005446
                     49,                 0.6321,                0.38821,                0.85912,                 0.8958,                0.88604,                0.92996,                0.79883,                0.60612,                0.38645,                0.85127,               0.005347,               0.005347,               0.005347
                     50,                0.63021,                0.38556,                0.85808,                0.89664,                0.88358,                0.92983,                0.79884,                0.60608,                0.38682,                0.85173,               0.005248,               0.005248,               0.005248
                     51,                 0.6274,                0.38153,                0.85629,                0.89479,                0.88494,                0.92922,                 0.7986,                0.60542,                0.38682,                 0.8517,               0.005149,               0.005149,               0.005149
                     52,                0.62929,                0.38454,                0.85726,                0.89741,                0.88333,                 0.9296,                0.79944,                0.60569,                0.38663,                0.85168,                0.00505,                0.00505,                0.00505
                     53,                 0.6269,                0.38349,                0.85489,                0.89669,                0.88455,                0.93012,                0.79987,                0.60572,                0.38652,                0.85137,               0.004951,               0.004951,               0.004951
                     54,                0.62022,                0.37596,                0.85348,                0.89771,                0.88456,                   0.93,                0.80013,                0.60585,                 0.3862,                0.85159,               0.004852,               0.004852,               0.004852
                     55,                0.62398,                0.38151,                0.85535,                0.89951,                0.88366,                0.92989,                0.80041,                0.60558,                0.38589,                0.85126,               0.004753,               0.004753,               0.004753
                     56,                0.62055,                0.37532,                0.85259,                0.90011,                0.88306,                0.92955,                0.80029,                0.60551,                0.38579,                0.85096,               0.004654,               0.004654,               0.004654
                     57,                0.61357,                0.37071,                 0.8531,                  0.898,                  0.883,                0.92923,                0.80024,                0.60551,                0.38597,                0.85109,               0.004555,               0.004555,               0.004555
                     58,                0.61523,                 0.3732,                0.85185,                0.89901,                0.88185,                0.92929,                0.80048,                0.60546,                0.38606,                0.85107,               0.004456,               0.004456,               0.004456
                     59,                0.61308,                0.37325,                0.85151,                 0.8999,                0.88059,                0.92896,                 0.8002,                0.60572,                0.38655,                0.85115,               0.004357,               0.004357,               0.004357
                     60,                0.60964,                0.36363,                 0.8498,                0.89956,                0.88104,                0.92878,                0.79994,                0.60572,                0.38687,                0.85133,               0.004258,               0.004258,               0.004258
                     61,                0.62012,                 0.3769,                0.85561,                0.89612,                 0.8845,                0.92862,                0.79997,                0.60574,                0.38691,                0.85149,               0.004159,               0.004159,               0.004159
                     62,                0.61053,                0.36664,                 0.8536,                0.89557,                0.88543,                0.92845,                0.79975,                 0.6056,                0.38712,                0.85168,                0.00406,                0.00406,                0.00406
                     63,                0.61326,                0.36529,                 0.8523,                0.89742,                0.88328,                0.92822,                0.79976,                0.60562,                0.38718,                0.85177,               0.003961,               0.003961,               0.003961
                     64,                0.60723,                0.36335,                0.84987,                0.89785,                0.88321,                0.92807,                0.79982,                0.60573,                0.38719,                0.85184,               0.003862,               0.003862,               0.003862
                     65,                 0.6025,                 0.3584,                0.84956,                0.89822,                0.88304,                0.92792,                 0.7997,                0.60566,                0.38743,                0.85188,               0.003763,               0.003763,               0.003763
                     66,                0.60345,                0.36234,                0.84909,                0.89695,                0.88309,                0.92778,                0.79966,                0.60557,                0.38759,                0.85183,               0.003664,               0.003664,               0.003664
                     67,                0.60943,                 0.3669,                0.85042,                0.89858,                0.88132,                0.92762,                0.79987,                0.60562,                 0.3878,                0.85182,               0.003565,               0.003565,               0.003565
                     68,                 0.6007,                0.35845,                0.84858,                0.89753,                0.88162,                0.92736,                0.79981,                0.60542,                0.38824,                0.85181,               0.003466,               0.003466,               0.003466
                     69,                0.59938,                0.35752,                0.85041,                0.89851,                0.88169,                0.92752,                0.79964,                0.60527,                0.38821,                0.85186,               0.003367,               0.003367,               0.003367
                     70,                0.59989,                0.35478,                0.84913,                0.89938,                0.88117,                 0.9276,                0.80011,                0.60513,                0.38819,                0.85179,               0.003268,               0.003268,               0.003268
                     71,                0.59564,                0.35388,                0.84894,                0.89962,                0.88075,                0.92739,                0.79971,                0.60516,                0.38825,                0.85184,               0.003169,               0.003169,               0.003169
                     72,                 0.5981,                0.35217,                0.84771,                0.89973,                0.88048,                0.92723,                0.79969,                0.60519,                0.38868,                0.85186,                0.00307,                0.00307,                0.00307
                     73,                0.59632,                0.35252,                0.85023,                0.89897,                0.88044,                0.92707,                0.79948,                0.60527,                 0.3888,                0.85197,               0.002971,               0.002971,               0.002971
                     74,                0.59315,                0.34847,                0.84966,                0.89863,                0.88018,                0.92696,                0.79936,                 0.6053,                0.38913,                0.85208,               0.002872,               0.002872,               0.002872
                     75,                0.58814,                0.34339,                0.84594,                0.89997,                0.87958,                0.92679,                 0.7991,                0.60533,                0.38934,                0.85217,               0.002773,               0.002773,               0.002773
                     76,                0.59266,                0.34871,                 0.8477,                0.89924,                0.88011,                0.92667,                0.79898,                0.60539,                0.38954,                 0.8522,               0.002674,               0.002674,               0.002674
                     77,                0.59216,                0.34576,                0.84425,                0.89909,                0.88034,                0.92644,                0.79904,                0.60541,                0.39001,                0.85221,               0.002575,               0.002575,               0.002575
                     78,                0.58681,                0.34208,                0.84522,                0.89944,                0.87988,                0.92631,                0.79875,                0.60545,                0.39026,                0.85225,               0.002476,               0.002476,               0.002476
                     79,                0.57729,                 0.3313,                0.84138,                0.89935,                0.87952,                0.92616,                0.79864,                0.60541,                 0.3908,                0.85228,               0.002377,               0.002377,               0.002377
                     80,                0.58616,                0.34151,                0.84294,                0.89804,                0.88016,                0.92609,                0.79871,                0.60546,                0.39114,                0.85231,               0.002278,               0.002278,               0.002278
                     81,                0.57427,                0.32985,                0.83985,                0.89736,                0.88058,                0.92587,                0.79855,                0.60553,                0.39149,                 0.8523,               0.002179,               0.002179,               0.002179
                     82,                0.58069,                0.33773,                0.84256,                0.89532,                 0.8817,                0.92574,                0.79841,                0.60563,                0.39181,                0.85231,                0.00208,                0.00208,                0.00208
                     83,                0.57736,                0.33242,                0.84126,                0.89743,                0.87989,                0.92566,                 0.7985,                0.60573,                0.39231,                 0.8523,               0.001981,               0.001981,               0.001981
                     84,                0.57085,                0.32627,                0.84035,                0.89745,                0.87985,                 0.9254,                0.79798,                0.60581,                0.39276,                0.85234,               0.001882,               0.001882,               0.001882
                     85,                0.57259,                0.32658,                 0.8416,                0.89744,                0.87969,                 0.9253,                0.79823,                0.60585,                0.39323,                0.85238,               0.001783,               0.001783,               0.001783
                     86,                0.57801,                0.33498,                0.84346,                0.89698,                 0.8801,                  0.925,                0.79796,                0.60591,                0.39356,                0.85245,               0.001684,               0.001684,               0.001684
                     87,                 0.5695,                0.32444,                0.83973,                0.89726,                0.87938,                0.92493,                0.79784,                0.60613,                 0.3941,                0.85257,               0.001585,               0.001585,               0.001585
