                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.62904,                0.39143,                0.86733,                0.90257,                0.89543,                0.93942,                0.81096,                0.60257,                0.39078,                0.85795,               0.006535,               0.006535,               0.006535
                     38,                0.62724,                 0.3868,                0.86349,                0.89991,                0.89829,                0.93901,                0.81117,                0.60221,                0.39135,                0.85776,               0.006436,               0.006436,               0.006436
                     39,                0.61876,                0.37966,                0.85955,                0.90014,                0.89702,                0.93926,                0.81118,                0.60215,                 0.3909,                0.85741,               0.006337,               0.006337,               0.006337
                     40,                0.61778,                0.37696,                0.85982,                0.89624,                0.90099,                0.93905,                0.81138,                0.60179,                0.39079,                0.85739,               0.006238,               0.006238,               0.006238
                     41,                0.61901,                  0.378,                0.86082,                0.89615,                0.90093,                0.93917,                0.81163,                0.60191,                0.39089,                0.85769,               0.006139,               0.006139,               0.006139
                     42,                0.61828,                0.38025,                0.86023,                0.89795,                0.89968,                0.93912,                0.81183,                0.60179,                  0.391,                0.85779,                0.00604,                0.00604,                0.00604
                     43,                0.61564,                0.37698,                0.86134,                0.90211,                0.89545,                0.93913,                0.81173,                0.60191,                0.39119,                 0.8581,               0.005941,               0.005941,               0.005941
                     44,                0.60996,                0.36926,                0.86001,                0.90103,                0.89622,                0.93906,                0.81194,                0.60197,                0.39169,                0.85827,               0.005842,               0.005842,               0.005842
                     45,                 0.6139,                0.37759,                 0.8617,                0.90003,                0.89691,                0.93896,                0.81197,                0.60204,                0.39189,                0.85846,               0.005743,               0.005743,               0.005743
                     46,                0.60903,                0.37266,                0.86019,                0.89676,                0.89842,                 0.9391,                 0.8118,                0.60212,                0.39218,                0.85862,               0.005644,               0.005644,               0.005644
                     47,                0.61514,                0.37755,                 0.8606,                0.89761,                0.89792,                  0.939,                0.81205,                0.60218,                0.39246,                0.85869,               0.005545,               0.005545,               0.005545
                     48,                0.60792,                0.36833,                0.85784,                0.89915,                0.89734,                 0.9388,                 0.8117,                0.60236,                0.39269,                0.85874,               0.005446,               0.005446,               0.005446
                     49,                0.60675,                0.37157,                0.85677,                0.89902,                 0.8967,                0.93871,                0.81165,                0.60228,                0.39285,                0.85871,               0.005347,               0.005347,               0.005347
                     50,                0.60266,                0.36246,                0.85345,                0.89845,                0.89708,                0.93853,                0.81135,                0.60238,                0.39318,                0.85856,               0.005248,               0.005248,               0.005248
                     51,                0.59887,                0.35655,                0.85292,                0.90046,                 0.8955,                0.93818,                0.81115,                0.60238,                 0.3934,                0.85852,               0.005149,               0.005149,               0.005149
                     52,                0.59888,                0.36635,                0.85533,                0.89849,                0.89734,                0.93776,                0.81092,                0.60246,                0.39383,                0.85847,                0.00505,                0.00505,                0.00505
                     53,                 0.6047,                0.36394,                0.85465,                0.89996,                0.89458,                0.93806,                0.81127,                 0.6026,                0.39391,                0.85852,               0.004951,               0.004951,               0.004951
                     54,                0.59981,                 0.3596,                0.85496,                0.89945,                0.89468,                0.93775,                0.81084,                 0.6026,                 0.3941,                0.85851,               0.004852,               0.004852,               0.004852
                     55,                0.59473,                0.35566,                0.85421,                0.90026,                0.89324,                0.93765,                0.81104,                0.60263,                0.39457,                0.85855,               0.004753,               0.004753,               0.004753
                     56,                0.59601,                0.35411,                0.85541,                0.90001,                  0.893,                0.93754,                0.81103,                0.60253,                0.39482,                0.85862,               0.004654,               0.004654,               0.004654
                     57,                0.58371,                  0.344,                0.84991,                0.89957,                0.89404,                0.93692,                0.81042,                0.60263,                 0.3952,                0.85876,               0.004555,               0.004555,               0.004555
                     58,                0.59092,                0.35195,                0.85397,                0.90036,                0.89249,                0.93698,                0.81008,                0.60265,                0.39532,                0.85887,               0.004456,               0.004456,               0.004456
